offer_id,offer_len,token,loc,pos,pos_left,pos_right,token_len,all_upper,n_tokens,real_label
200,65,¡,0,faa,<p>,np00000,1,FALSE,18,n
200,65,NYC,1,np00000,faa,sp000,3,TRUE,18,o
200,65,a,5,sp000,np00000,np00000,1,FALSE,18,s
200,65,Islandia,7,np00000,sp000,dn0000,8,FALSE,18,d
200,65,🇮🇸,16,dn0000,np00000,zm,2,FALSE,18,f
200,65,$,19,zm,dn0000,z0,1,FALSE,18,n
200,65,"3,789",20,z0,zm,fat,5,FALSE,18,p
200,65,!,25,fat,z0,np00000,1,FALSE,18,n
200,65,(,27,np00000,fat,sp000,1,FALSE,18,n
200,65,Por,28,sp000,np00000,nc0p000,3,FALSE,18,n
200,65,$,19,nc0p000,sp000,dn0000,1,FALSE,18,n
200,65,"2,199",33,dn0000,nc0p000,vmip000,5,FALSE,18,n
200,65,agrega,39,vmip000,dn0000,dn0000,6,FALSE,18,n
200,65,5,46,dn0000,vmip000,nc0p000,1,FALSE,18,n
200,65,noches,48,nc0p000,dn0000,sp000,6,FALSE,18,n
200,65,de,55,sp000,nc0p000,nc0s000,2,FALSE,18,n
200,65,hostal,58,nc0s000,sp000,word,6,FALSE,18,n
200,65,),64,word,nc0s000,</p>,1,FALSE,18,n
201,73,¡,0,faa,<p>,np00000,1,FALSE,18,n
201,73,GDL,1,np00000,faa,sp000,3,TRUE,18,o
201,73,a,5,sp000,np00000,np00000,1,FALSE,18,s
201,73,Seattle,7,np00000,sp000,zm,7,FALSE,18,d
201,73,$,15,zm,np00000,z0,1,FALSE,18,n
201,73,"4,105",16,z0,zm,fat,5,FALSE,18,p
201,73,!,21,fat,z0,np00000,1,FALSE,18,n
201,73,Directos,23,np00000,fat,f0,8,FALSE,18,n
201,73,(,32,f0,np00000,cc,1,FALSE,18,n
201,73,Y,33,cc,f0,sp000,1,TRUE,18,n
201,73,por,35,sp000,cc,zm,3,FALSE,18,n
201,73,$,15,zm,sp000,dn0000,1,FALSE,18,n
201,73,"6,450",40,dn0000,zm,aq0000,5,FALSE,18,n
201,73,adicionales,46,aq0000,dn0000,dn0000,11,FALSE,18,n
201,73,5,20,dn0000,aq0000,nc0p000,1,FALSE,18,n
201,73,noches,60,nc0p000,dn0000,nc0s000,6,FALSE,18,n
201,73,hotel,67,nc0s000,nc0p000,word,5,FALSE,18,n
201,73,),72,word,nc0s000,</p>,1,FALSE,18,n
202,91,¡,0,faa,<p>,np00000,1,FALSE,24,n
202,91,CUN,1,np00000,faa,sp000,3,TRUE,24,o
202,91,a,5,sp000,np00000,np00000,1,FALSE,24,s
202,91,Washington,7,np00000,sp000,np00000,10,FALSE,24,d
202,91,D,18,np00000,np00000,fp,1,TRUE,24,d
202,91,.,19,fp,np00000,np00000,1,FALSE,24,d
202,91,C,1,np00000,fp,fp,1,TRUE,24,d
202,91,.,19,fp,np00000,zm,1,FALSE,24,d
202,91,$,23,zm,fp,dn0000,1,FALSE,24,n
202,91,"3,196",24,dn0000,zm,fat,5,FALSE,24,p
202,91,!,29,fat,dn0000,np00000,1,FALSE,24,n
202,91,Directos,31,np00000,fat,f0,8,FALSE,24,n
202,91,(,40,f0,np00000,cc,1,FALSE,24,n
202,91,Y,41,cc,f0,sp000,1,TRUE,24,n
202,91,por,43,sp000,cc,zm,3,FALSE,24,n
202,91,$,23,zm,sp000,dn0000,1,FALSE,24,n
202,91,"3,027",48,dn0000,zm,aq0000,5,FALSE,24,n
202,91,adicionales,54,aq0000,dn0000,vmip000,11,FALSE,24,n
202,91,agrega,66,vmip000,aq0000,dn0000,6,FALSE,24,n
202,91,3,24,dn0000,vmip000,nc0p000,1,FALSE,24,n
202,91,noches,75,nc0p000,dn0000,sp000,6,FALSE,24,n
202,91,de,82,sp000,nc0p000,nc0s000,2,FALSE,24,n
202,91,hotel,85,nc0s000,sp000,word,5,FALSE,24,n
202,91,),90,word,nc0s000,</p>,1,FALSE,24,n
203,99,¡,0,faa,<p>,np00000,1,FALSE,27,n
203,99,CDMX,1,np00000,faa,fc,4,TRUE,27,o
203,99,",",5,fc,np00000,np00000,1,FALSE,27,os
203,99,GDL,7,np00000,fc,fc,3,TRUE,27,o
203,99,",",5,fc,np00000,np00000,1,FALSE,27,os
203,99,MTY,12,np00000,fc,cc,3,TRUE,27,o
203,99,y,16,cc,np00000,np00000,1,FALSE,27,os
203,99,León,18,np00000,cc,sp000,4,FALSE,27,o
203,99,a,23,sp000,np00000,np00000,1,FALSE,27,s
203,99,Cancún,25,np00000,sp000,zm,6,FALSE,27,d
203,99,$,34,zm,np00000,dn0000,1,FALSE,27,n
203,99,"1,273",35,dn0000,zm,fat,5,FALSE,27,p
203,99,!,40,fat,dn0000,np00000,1,FALSE,27,n
203,99,(,42,np00000,fat,sp000,1,FALSE,27,n
203,99,Por,43,sp000,np00000,nc0p000,3,FALSE,27,n
203,99,$,34,nc0p000,sp000,dn0000,1,FALSE,27,n
203,99,"1,146",48,dn0000,nc0p000,vmip000,5,FALSE,27,n
203,99,agrega,54,vmip000,dn0000,dn0000,6,FALSE,27,n
203,99,4,51,dn0000,vmip000,nc0p000,1,FALSE,27,n
203,99,noches,63,nc0p000,dn0000,sp000,6,FALSE,27,n
203,99,de,70,sp000,nc0p000,nc0s000,2,FALSE,27,n
203,99,hotel,73,nc0s000,sp000,sp000,5,FALSE,27,n
203,99,en,79,sp000,nc0s000,np00000,2,FALSE,27,n
203,99,Playa,82,np00000,sp000,sp000,5,FALSE,27,n
203,99,del,88,sp000,np00000,np00000,3,FALSE,27,n
203,99,Carmen,92,np00000,sp000,f0,6,FALSE,27,n
203,99,),98,f0,np00000,</p>,1,FALSE,27,n
204,77,¡,0,faa,<p>,np00000,1,FALSE,20,n
204,77,CDMX,1,np00000,faa,sp000,4,TRUE,20,o
204,77,a,6,sp000,np00000,np00000,1,FALSE,20,s
204,77,NYC,8,np00000,sp000,nc0p000,3,TRUE,20,d
204,77,$,12,nc0p000,np00000,z0,1,FALSE,20,n
204,77,"3,973",13,z0,nc0p000,fat,5,FALSE,20,p
204,77,!,18,fat,z0,np00000,1,FALSE,20,n
204,77,Directos,20,np00000,fat,f0,8,FALSE,20,n
204,77,(,29,f0,np00000,cc,1,FALSE,20,n
204,77,Y,9,cc,f0,sp000,1,TRUE,20,n
